,X_meters,Y_meters
0,0.0,0.0
1,-0.028999999165534973,0.07100000232458115
2,0.028999999165534973,-0.07100000232458115
3,0.057999998331069946,-0.1420000046491623
4,-0.18799999356269836,-0.003000000026077032
5,-0.21699999272823334,0.06800000369548798
6,-0.1589999943971634,-0.07400000095367432
